,id,gun_id,sticker1_id,sticker2_id,sticker3_id,sticker4_id,price
742,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Тер-тех, Тер-тех, Тер-тех, Высший разум742",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Тер-тех,Наклейка | Тер-тех,Наклейка | Тер-тех,Наклейка | Высший разум,1.65
743,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Boom | РМР 2020, Boom | РМР 2020, Boom | РМР 2020, Boom | РМР 2020743",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Boom | РМР 2020,Наклейка | Boom | РМР 2020,Наклейка | Boom | РМР 2020,Наклейка | Boom | РМР 2020,1.7
744,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Глаз долой, Глаз долой, Глаз долой, Глаз долой744",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Глаз долой,Наклейка | Глаз долой,Наклейка | Глаз долой,Наклейка | Глаз долой,1.7
745,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: apEX | Атланта 2017, flusha | Клуж-Напока 2015, Edward | Атланта 2017, Happy | Клуж-Напока 2015745",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | apEX | Атланта 2017,Наклейка | flusha | Клуж-Напока 2015,Наклейка | Edward | Атланта 2017,Наклейка | Happy | Клуж-Напока 2015,1.7
746,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Copenhagen Flames | Антверпен 2022, Heroic | Антверпен 2022746",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Copenhagen Flames | Антверпен 2022,Наклейка | Heroic | Антверпен 2022,,,1.7
747,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Natus Vincere | РМР 2020, Natus Vincere | РМР 2020, Natus Vincere | РМР 2020, Natus Vincere | РМР 2020747",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Natus Vincere | РМР 2020,Наклейка | Natus Vincere | РМР 2020,Наклейка | Natus Vincere | РМР 2020,Наклейка | Natus Vincere | РМР 2020,1.7
748,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: REZ (голографическая) | Стокгольм 2021, FaZe Clan | Бостон 2018, rain (металлическая) | Лондон 2018, Astralis | Лондон 2018748",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | REZ (голографическая) | Стокгольм 2021,Наклейка | FaZe Clan | Бостон 2018,Наклейка | rain (металлическая) | Лондон 2018,Наклейка | Astralis | Лондон 2018,1.73
749,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: REZ (голографическая) | Стокгольм 2021, FaZe Clan | Бостон 2018, rain (металлическая) | Лондон 2018, Astralis | Лондон 2018749",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | REZ (голографическая) | Стокгольм 2021,Наклейка | FaZe Clan | Бостон 2018,Наклейка | rain (металлическая) | Лондон 2018,Наклейка | Astralis | Лондон 2018,1.7
750,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: PGL | Антверпен 2022750,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | PGL | Антверпен 2022,,,,1.7
751,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: HellRaisers | Берлин 2019, HellRaisers | Берлин 2019, HellRaisers | Берлин 2019, HellRaisers | Берлин 2019751",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | HellRaisers | Берлин 2019,Наклейка | HellRaisers | Берлин 2019,Наклейка | HellRaisers | Берлин 2019,Наклейка | HellRaisers | Берлин 2019,1.7
752,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: FaZe Clan | MLG Columbus 2016, TACO | Краков 2017, FURIA | Антверпен 2022, FaZe Clan | MLG Columbus 2016752",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | FaZe Clan | MLG Columbus 2016,Наклейка | TACO | Краков 2017,Наклейка | FURIA | Антверпен 2022,Наклейка | FaZe Clan | MLG Columbus 2016,1.7
753,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: apEX | Берлин 2019, Шерри (голографическая), Мариетта (голографическая)753",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | apEX | Берлин 2019,Наклейка | Шерри (голографическая),Наклейка | Мариетта (голографическая),,1.65
